corpus_id,title,doi,openaire_id,candidate_url,is_open,access_label,oa_route,license,version,hosted_by,collected_from
DCM-00705,Model-Based User Interface Design: Successive Transformations of a Task/Object Model,10.1201/9780203734544-4,doi_dedup___::fe10d105399816c6ce39253789c9c7e7,https://dx.doi.org/10.1201/9780203734544-4,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00707,Transforming User-Centered Analysis into User Interface: The Redesign of Complex Legacy Systems,10.1201/9780203734544-8,doi_dedup___::a19e322466dd7d0697bf64a6cf45a770,https://doi.org/10.1201/9780203734544-8,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00709,"User Interface, System Design",10.1007/springerreference_71005,doi_________::9ed6121d51decd065968b8004a7df107,https://doi.org/10.1007/springerreference_71005,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00710,The Ul War Room and Design Prism: A User Interface Design Approach from Multiple Perspectives,10.1201/9780203734544-10,doi_dedup___::ebe3026da8dd92dfea943ff3a77d2fe8,https://doi.org/10.1201/9780203734544-10,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00710,The Ul War Room and Design Prism: A User Interface Design Approach from Multiple Perspectives,10.1201/9780203734544-10,doi_dedup___::ebe3026da8dd92dfea943ff3a77d2fe8,https://dx.doi.org/10.1201/9780203734544-10,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00710,The Ul War Room and Design Prism: A User Interface Design Approach from Multiple Perspectives,10.1201/9780203734544-10,doi_dedup___::ebe3026da8dd92dfea943ff3a77d2fe8,https://dx.doi.org/10.1201/9780203734544-10,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00712,Combinatorial Optimization for User Interface Design,10.1093/oso/9780198799603.003.0005,doi_dedup___::a035e10d6e46636436271b0bb0694045,https://doi.org/10.1093/oso/9780198799603.003.0005,false,,,,Book,Unknown Repository,Crossref
DCM-00712,Combinatorial Optimization for User Interface Design,10.1093/oso/9780198799603.003.0005,doi_dedup___::a035e10d6e46636436271b0bb0694045,https://dx.doi.org/10.1093/oso/9780198799603.003.0005,false,,,,Book,Unknown Repository,Microsoft Academic Graph
DCM-00712,Combinatorial Optimization for User Interface Design,10.1093/oso/9780198799603.003.0005,doi_dedup___::a035e10d6e46636436271b0bb0694045,https://dx.doi.org/10.1093/oso/9780198799603.003.0005,false,,,,Book,Unknown Repository,Microsoft Academic Graph
DCM-00713,User Interface Design,10.1007/978-3-030-17427-9_5,doi_dedup___::f083c8d32a599de59fbd6d40cf628441,https://doi.org/10.1007/978-3-030-17427-9_5,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00713,User Interface Design,10.1007/978-3-030-17427-9_5,doi_dedup___::f083c8d32a599de59fbd6d40cf628441,https://doi.org/10.1007/978-3-662-48370-1_5,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00713,User Interface Design,10.1007/978-3-030-17427-9_5,doi_dedup___::f083c8d32a599de59fbd6d40cf628441,https://dx.doi.org/10.1007/978-3-662-48370-1_5,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00713,User Interface Design,10.1007/978-3-030-17427-9_5,doi_dedup___::f083c8d32a599de59fbd6d40cf628441,https://dx.doi.org/10.1007/978-3-662-48370-1_5,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00715,A Study on the Conversational User Interface Integration System,10.18208/ksdc.2021.27.2.467,doi_dedup___::6042f2062c3988c5c3f3f3fb53e2f895,https://doi.org/10.18208/ksdc.2021.27.2.467,false,,,,Article,JOURNAL OF THE KOREAN SOCIETY DESIGN CULTURE,Crossref
DCM-00715,A Study on the Conversational User Interface Integration System,10.18208/ksdc.2021.27.2.467,doi_dedup___::6042f2062c3988c5c3f3f3fb53e2f895,https://dx.doi.org/10.18208/ksdc.2021.27.2.467,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00715,A Study on the Conversational User Interface Integration System,10.18208/ksdc.2021.27.2.467,doi_dedup___::6042f2062c3988c5c3f3f3fb53e2f895,https://dx.doi.org/10.18208/ksdc.2021.27.2.467,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00716,A Conversational User Interface for Software Visualization,10.1109/vissoft.2017.21,doi_dedup___::513656f917403104049f12842273317f,https://dblp.org/rec/conf/vissoft/BieliauskasS17.html,false,,,,Conference object,DBLP,DBLP
DCM-00716,A Conversational User Interface for Software Visualization,10.1109/vissoft.2017.21,doi_dedup___::513656f917403104049f12842273317f,https://doi.org/10.1109/VISSOFT.2017.21,false,,,,Conference object,DBLP,DBLP
DCM-00716,A Conversational User Interface for Software Visualization,10.1109/vissoft.2017.21,doi_dedup___::513656f917403104049f12842273317f,https://doi.org/10.1109/vissoft.2017.21,false,,,,Article,Unknown Repository,Crossref
DCM-00716,A Conversational User Interface for Software Visualization,10.1109/vissoft.2017.21,doi_dedup___::513656f917403104049f12842273317f,https://doi.org/10.1109/vissoft.2017.21,false,RESTRICTED,,,Conference object,DLR publication server,DLR publication server
DCM-00716,A Conversational User Interface for Software Visualization,10.1109/vissoft.2017.21,doi_dedup___::513656f917403104049f12842273317f,https://dx.doi.org/10.1109/vissoft.2017.21,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00716,A Conversational User Interface for Software Visualization,10.1109/vissoft.2017.21,doi_dedup___::513656f917403104049f12842273317f,https://dx.doi.org/10.1109/vissoft.2017.21,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00716,A Conversational User Interface for Software Visualization,10.1109/vissoft.2017.21,doi_dedup___::513656f917403104049f12842273317f,https://elib.dlr.de/114046/,false,RESTRICTED,,,Conference object,DLR publication server,DLR publication server
DCM-00716,A Conversational User Interface for Software Visualization,10.1109/vissoft.2017.21,doi_dedup___::513656f917403104049f12842273317f,https://elib.dlr.de/114046/1/conversational-user-interface-PREPRINT.pdf,true,OPEN,green,,Article,Unknown Repository,UnpayWall
DCM-00717,The Importance of Speech User Interface Design,10.1201/b10461-6,doi_________::4270bb30fcc338ea4d5cc28d467a9971,https://doi.org/10.1201/b10461-6,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00718,Memolet: Reifying the Reuse of User-AI Conversational Memories,10.1145/3654777.3676388,doi_dedup___::369d122fd45c8ceb6b6493373b37d423,https://dblp.org/rec/conf/uist/YenZ24.html,false,,,,Conference object,DBLP,DBLP
DCM-00718,Memolet: Reifying the Reuse of User-AI Conversational Memories,10.1145/3654777.3676388,doi_dedup___::369d122fd45c8ceb6b6493373b37d423,https://doi.org/10.1145/3654777.3676388,false,CLOSED,,https://www.acm.org/publications/policies/copyright_policy#Background,Article,Unknown Repository,Crossref
DCM-00718,Memolet: Reifying the Reuse of User-AI Conversational Memories,10.1145/3654777.3676388,doi_dedup___::369d122fd45c8ceb6b6493373b37d423,https://doi.org/10.1145/3654777.3676388,false,,,,Conference object,DBLP,DBLP
DCM-00719,Transforming Representations in User-Centered Design,10.1201/9780203734544-3,doi_dedup___::0a9cff7df5b412d3e56e8f97bfdab587,https://doi.org/10.1201/9780203734544-3,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00719,Transforming Representations in User-Centered Design,10.1201/9780203734544-3,doi_dedup___::0a9cff7df5b412d3e56e8f97bfdab587,https://dx.doi.org/10.1201/9780203734544-3,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00719,Transforming Representations in User-Centered Design,10.1201/9780203734544-3,doi_dedup___::0a9cff7df5b412d3e56e8f97bfdab587,https://dx.doi.org/10.1201/9780203734544-3,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00720,Ergonomics of human-system interaction,10.3403/30438670,doi_________::dc7468f54e083d839ab8f6f522855306,https://doi.org/10.3403/30438670,false,,,,Other literature type,Unknown Repository,Crossref
DCM-00721,User Interfaces,10.1201/9781003063971-4,doi_________::8d074e7f61d56738df09f7a080d70679,https://doi.org/10.1201/9781003063971-4,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00722,Ergonomics of human-system interaction,10.3403/30438670u,doi_________::374aaa5595fd80bc252e2bff668567bc,https://doi.org/10.3403/30438670u,false,,,,Other literature type,Unknown Repository,Crossref
DCM-00723,Usability Engineering and User Interface Management,10.1007/978-3-642-76283-3_12,doi_dedup___::ad303f4f6e07d65c195d05fd4fe9b551,https://doi.org/10.1007/978-3-642-76283-3_12,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00723,Usability Engineering and User Interface Management,10.1007/978-3-642-76283-3_12,doi_dedup___::ad303f4f6e07d65c195d05fd4fe9b551,https://dx.doi.org/10.1007/978-3-642-76283-3_12,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00723,Usability Engineering and User Interface Management,10.1007/978-3-642-76283-3_12,doi_dedup___::ad303f4f6e07d65c195d05fd4fe9b551,https://dx.doi.org/10.1007/978-3-642-76283-3_12,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00724,Design Notations and User Interface Management Systems,10.1007/978-3-642-70041-5_10,doi_dedup___::2ba9b06c34743bb4048993ad23801b54,https://doi.org/10.1007/978-3-642-70041-5_10,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00724,Design Notations and User Interface Management Systems,10.1007/978-3-642-70041-5_10,doi_dedup___::2ba9b06c34743bb4048993ad23801b54,https://dx.doi.org/10.1007/978-3-642-70041-5_10,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00725,A Conversational User Interface for Stock Analysis,10.1109/bigdata47090.2019.9005635,doi_dedup___::39b4dbd005ce10250c04d70bdf2652d0,https://dblp.org/rec/conf/bigdataconf/LaurenW19.html,false,,,,Conference object,DBLP,DBLP
DCM-00725,A Conversational User Interface for Stock Analysis,10.1109/bigdata47090.2019.9005635,doi_dedup___::39b4dbd005ce10250c04d70bdf2652d0,https://doi.org/10.1109/BigData47090.2019.9005635,false,,,,Conference object,DBLP,DBLP
DCM-00725,A Conversational User Interface for Stock Analysis,10.1109/bigdata47090.2019.9005635,doi_dedup___::39b4dbd005ce10250c04d70bdf2652d0,https://doi.org/10.1109/bigdata47090.2019.9005635,false,CLOSED,,IEEE Copyright,Article,Unknown Repository,Crossref
DCM-00725,A Conversational User Interface for Stock Analysis,10.1109/bigdata47090.2019.9005635,doi_dedup___::39b4dbd005ce10250c04d70bdf2652d0,https://dx.doi.org/10.1109/bigdata47090.2019.9005635,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00725,A Conversational User Interface for Stock Analysis,10.1109/bigdata47090.2019.9005635,doi_dedup___::39b4dbd005ce10250c04d70bdf2652d0,https://dx.doi.org/10.1109/bigdata47090.2019.9005635,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00727,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633314.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://dblp.org/rec/conf/chi/GerfelderSM00.html,false,,,,Conference object,DBLP,DBLP
DCM-00727,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633314.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://doi.org/10.1145/633292.633320,false,CLOSED,,https://www.acm.org/publications/policies/copyright_policy#Background,Article,Unknown Repository,Crossref
DCM-00727,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633314.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://doi.org/10.1145/633292.633320,false,,,,Conference object,DBLP,DBLP
DCM-00727,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633314.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://doi.org/10.1145/633314.633320,false,,,,Article,Unknown Repository,Crossref
DCM-00727,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633314.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://dx.doi.org/10.1145/633292.633320,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00727,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633314.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://dx.doi.org/10.1145/633292.633320,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00728,Identification card systems. Man-machine interface,10.3403/02593168,doi_________::4181aa7d0a699b5f579b2760fac4898b,https://doi.org/10.3403/02593168,false,,,,Other literature type,Unknown Repository,Crossref
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://dblp.org/rec/conf/chi/GerfelderSM00.html,false,,,,Conference object,DBLP,DBLP
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://doi.org/10.1145/633292.633320,false,CLOSED,,https://www.acm.org/publications/policies/copyright_policy#Background,Article,Unknown Repository,Crossref
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://doi.org/10.1145/633292.633320,false,,,,Conference object,DBLP,DBLP
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://doi.org/10.1145/633314.633320,false,,,,Article,Unknown Repository,Crossref
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://dx.doi.org/10.1145/633292.633320,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00729,Novel user interface technologies and conversational user interfaces for information appliances,10.1145/633292.633320,doi_dedup___::c9579a70106f9646b1cc597492a0e15a,https://dx.doi.org/10.1145/633292.633320,false,,,,Article,Unknown Repository,Microsoft Academic Graph
DCM-00730,Identification card systems. Human-machine interface,10.3403/02593168u,doi_________::8ceccfb6f08e59834edb323dd8757448,https://doi.org/10.3403/02593168u,false,,,,Other literature type,Unknown Repository,Crossref
DCM-00731,Identification card systems. Human-machine interface,10.3403/30164626,doi_________::e5fd39bbca6904d5c67b2eb1151b6669,https://doi.org/10.3403/30164626,false,,,,Other literature type,Unknown Repository,Crossref
DCM-00732,Persona Design Study of Voice User Interface: Focusing on Korean Vocabulary Analysis of Genderlect,10.31678/sdc81.3,doi_________::a1aa6380330dd5e8248b25784728dd2f,https://doi.org/10.31678/sdc81.3,false,,,,Article,Design Convergence Study,Crossref
DCM-00733,Interface Design and Usability Evaluation of Voice-Based User Interfaces,10.1201/9780429343513-10,doi_________::49f3c2c15391dcd3820754c9bf96ddbb,https://doi.org/10.1201/9780429343513-10,false,,,,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00734,Personality,10.1007/978-1-4842-4125-7_3,doi_________::c2537c4cca00c20f8e6b1d93770e0fd5,https://doi.org/10.1007/978-1-4842-4125-7_3,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00735,Introduction to VUI,10.1007/978-1-4842-4125-7_1,doi_dedup___::70c590e65917aab8f172926125dd3ae9,https://doi.org/10.1007/978-1-4842-4125-7_1,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00735,Introduction to VUI,10.1007/978-1-4842-4125-7_1,doi_dedup___::70c590e65917aab8f172926125dd3ae9,https://dx.doi.org/10.1007/978-1-4842-4125-7_1,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00736,Principles of VUI,10.1007/978-1-4842-4125-7_2,doi_dedup___::69264b4fa51efd351baa0a5517816238,https://doi.org/10.1007/978-1-4842-4125-7_2,false,CLOSED,,Springer TDM,Part of book or chapter of book,Unknown Repository,Crossref
DCM-00736,Principles of VUI,10.1007/978-1-4842-4125-7_2,doi_dedup___::69264b4fa51efd351baa0a5517816238,https://dx.doi.org/10.1007/978-1-4842-4125-7_2,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
DCM-00736,Principles of VUI,10.1007/978-1-4842-4125-7_2,doi_dedup___::69264b4fa51efd351baa0a5517816238,https://dx.doi.org/10.1007/978-1-4842-4125-7_2,false,,,,Other literature type,Unknown Repository,Microsoft Academic Graph
